Unnamed: 0.1,Unnamed: 0,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,duplicatedFlag,cleanedText,cleanedTextSentiment,predictedSpam,isSpam,is_english,relevance_score,negative,neutral,positive,correctedText,aspect,sentiment
295,521,700825,37866,28032,3020283,"Jose: "" shave your patchy ass, shrek looking ass beard""

Also Jose : *shows vid of him trimming his beard*",,1,2020-01-06 22:29:11+00:00,2020-01-06 22:29:11+00:00,0,jose shave patchy as shrek looking as beard also jose show vid trimming beard,jose shave patchy as shrek looking as beard also jose show vid trimming beard,0.0,0,1,0.32942164,0.5004262,0.3179078,0.18166599,jose shave patchy as shrek looking beard also jose show vid trimming beard.,['jose'],['Negative']
296,522,4698390,37866,28032,2085140,I’m liking the new format,,0,2020-01-06 22:32:07+00:00,2020-01-06 22:32:07+00:00,0,liking new format,liking new format,0.0,0,1,0.15861966,0.047140058,0.15808675,0.7947732,Like new format?,['format'],['Neutral']
297,525,4368182,37866,28032,2849083,Legend has it that Jose doesn't reply to his comments...,,0,2020-01-06 22:41:20+00:00,2020-01-06 22:41:20+00:00,0,legend jose not reply comment,legend jose not reply comment,0.0,0,1,0.17867774,0.5542842,0.17482902,0.2708868,legend jose not reply comment,[],[]
298,528,1391115,37866,28032,3289615,"Yeah it’s a little to late for me to look after my hair, I started to lose my hair at 17-19 years old I’m now 20 with a shaved head! 😂",,1,2020-01-06 22:51:16+00:00,2020-01-06 22:51:16+00:00,0,yeah little late look hair started lose hair 1719 year old 20 shaved head,yeah little late look hair started lose hair 1719 year old 20 shaved head : face_with_tears_of_joy :,0.0,0,1,0.27875468,0.822937,0.14244941,0.03461367,1719 year old 20 shaved head hair shaved head hair shaved head hair shaved head hair shaved head hair shaved head hair shaved head hair shaved head hair shaved head hair shaved,[],[]
299,531,1135185,37866,28032,3412378,Why does  Alpha M  always post right after jose like are the two of these YouTubers  in war like tf,,0,2020-01-06 23:11:21+00:00,2020-01-06 23:11:21+00:00,0,alpha always post right jose like two youtubers war like tf,alpha always post right jose like two youtubers war like tf,0.0,0,1,0.15022112,0.4402118,0.09860703,0.4611812,alpha always post right jose like two youtubers war like tf.,[],[]
300,534,4294290,37866,28032,1047523,Tf was that number? Did this nigga just hit us wit the mike jones 281-330-8004????,,0,2020-01-06 23:13:56+00:00,2020-01-06 23:13:56+00:00,0,tf number nigga hit u wit mike jones 2813308004,tf number nigga hit u wit mike jones 2813308004,0.0,0,1,0.28545275,0.7197807,0.14410777,0.13611159,tf number nigga hit u wit mike jones 2813308004 tf number nigga hit u wit mike jones 2813308004 tf number nigga hit u wit mike,['mike jones'],['Negative']
301,535,1110009,37866,28032,1437310,i don't want to show my chest that much whean wear t shirt,,0,2020-01-06 23:15:30+00:00,2020-01-06 23:15:30+00:00,0,not want show chest much whean wear shirt,not want show chest much whean wear shirt,0.0,0,1,0.26945883,0.7297632,0.2044276,0.06580921,Not wanting to show chest much when wearing shirt.,[],[]
302,536,3679671,37866,28032,3273627,Hey Jose could you post a video on maintenance of dresses ..... all types though from a jacket to a dress shirt .... lot of people own good dresses and doesn't know how to maintain it ... please do a video on that dude,,0,2020-01-06 23:16:40+00:00,2020-01-06 23:16:40+00:00,0,hey jose could post video maintenance dress type though jacket dress shirt lot people good dress not know maintain please video dude,hey jose could post video maintenance dress type though jacket dress shirt lot people good dress not know maintain please video dude,0.0,0,1,0.29406932,0.42495322,0.34753683,0.22750996,hey jose could post video maintenance dress type though jacket dress shirt shirt shirt lot people good dress not know maintain please video dude.,[],[]
303,537,574624,37866,28032,1761926,#José the type of #Zuniga that always make my day😘😘😘,,0,2020-01-06 23:22:45+00:00,2020-01-06 23:22:45+00:00,0,type always make day,type always make day : face_blowing_a_kiss : :face_blowing_a_kiss : :face_blowing_a_kiss :,0.0,0,1,0.16607548,0.09416847,0.16094041,0.74489117,The type always makes the day.,['type'],['Positive']
304,538,3043154,37866,28032,3145585,"0:11 not gonna lie, I felt good when you told me I look good. Thanks bro",,1,2020-01-06 23:23:08+00:00,2020-01-06 23:23:08+00:00,0,011 not going lie felt good told look good thanks bro,011 not going lie felt good told look good thanks bro,0.0,0,1,0.34646645,0.5856488,0.26286674,0.15148456,011 not going lie felt good told looked good thanks bro bro 011 not going lie felt good told look good thanks bro 011 not going lie felt good told look good thanks bro 011 not going lie felt good told look good thanks bro 011 not going lie felt good told look good thanks bro 011 not going,['looked'],['Positive']
305,539,574019,37866,28032,1663200,"My Dad is 51 and he still has thick, healthy hair and plenty of it, and my hair falls the same as his, so I’m gonna be doing just fine.",,0,2020-01-06 23:25:44+00:00,2020-01-06 23:25:44+00:00,0,dad 51 still thick healthy hair plenty hair fall going fine,dad 51 still thick healthy hair plenty hair fall going fine,0.0,0,1,0.25199002,0.14483976,0.28432462,0.5708356,Dad 51 still thick healthy hair plenty hair fall going fine dad 51 still thick healthy hair dad 51 still thick healthy hair dad 51 still thick healthy hair dad 51 still thick healthy hair plenty hair fall going fine dad 51 still thick healthy hair dad 51 still thick healthy hair dad 51 still thick healthy hair dad 51 still thick healthy hair,"['hair fall', 'hair fall']","['Negative', 'Negative']"
306,540,55,37866,28032,1897787,"I'm no relationship advisor, but my personal process with not being jealous of anyone or anything is understanding my self worth. Objectively, I know I'm worth enough to others, and slowly becoming worth enough to myself, and as such I'm not at all jealous of anyone my girlfriend might hang out with. If you can get like that, you might be able to drop the jealousy and come out stronger. As for whether or not she cheats on you? Just plan around that eventuality, even if you don't ever think it would happen. Just having that safety net might be enough to calm your mind.

As for being sweet and nice and shit, it's not bad to be a sweetheart to your girl on occasion, and it's pretty good to be supportive and helpful, but don't become a doormat. I'm not gonna spout that Alpha male shit because frankly it isn't important, but you do need a line in the sand. Be reasonable, fair and approachable, but not easily manipulated. At the same time, don't be a hardass unless your girlfriend likes Drill Sgt roleplay.

Hope that helps, and the best of luck to you in your future relationships!",1062242.0,0,2020-01-06 23:35:42+00:00,2020-01-06 23:35:42+00:00,0,no relationship advisor personal process not jealous anyone anything understanding self worth objectively know worth enough others slowly becoming worth enough not jealous anyone girlfriend might hang get like might able drop jealousy come stronger whether not cheat plan around eventuality even not ever think would happen safety net might enough calm mind sweet nice shit not bad sweetheart girl occasion pretty good supportive helpful not become doormat not going spout alpha male shit frankly not important need line sand reasonable fair approachable not easily manipulated time not hardass unless girlfriend like drill sgt roleplay hope help best luck future relationship,no relationship advisor personal process not jealous anyone anything understanding self worth objectively know worth enough others slowly becoming worth enough not jealous anyone girlfriend might hang get like might able drop jealousy come stronger whether not cheat plan around eventuality even not ever think would happen safety net might enough calm mind sweet nice shit not bad sweetheart girl occasion pretty good supportive helpful not become doormat not going spout alpha male shit frankly not important need line sand reasonable fair approachable not easily manipulated time not hardass unless girlfriend like drill sgt roleplay hope help best luck future relationship,0.0,0,1,0.19838859,0.6384515,0.22241558,0.1391329,a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a. a,[],[]
307,542,2452220,37866,28032,769895,You are missing some chest hair for maximum sexiness with that unbuttoned shirt 😂,,0,2020-01-06 23:44:26+00:00,2020-01-06 23:44:26+00:00,0,missing chest hair maximum sexiness unbuttoned shirt,missing chest hair maximum sexiness unbuttoned shirt : face_with_tears_of_joy :,0.0,0,1,0.33093342,0.8755739,0.10625897,0.018167144,Missing chest hair maximum sexiness unbuttoned shirt.,['chest'],['Negative']
308,543,2093738,37866,28032,986334,"What happened with RoseGold n Black, I ordered a necklace in 11 october, and it hast come yet, they said 10 days maximum, and now they are not responding to emails",,0,2020-01-06 23:47:46+00:00,2020-01-06 23:47:46+00:00,0,happened rosegold n black ordered necklace 11 october hast come yet said 10 day maximum not responding email,happened rosegold n black ordered necklace 11 october hast come yet said 10 day maximum not responding email,0.0,0,1,0.15504557,0.9623178,0.027552655,0.010129561,rosegold n black ordered necklace 11 october hast come yet said 10 day maximum not responding email.,['email'],['Negative']
309,546,4177865,37866,28032,1406344,Jose the type of zuniga to talk about “peach fuzz” and beards but cant grow a full beard either or has a nice beard... tbh should follow your own advice and shave it off,,0,2020-01-07 00:22:54+00:00,2020-01-07 00:22:54+00:00,0,jose type zuniga talk peach fuzz beard not grow full beard either nice beard honest follow advice shave,jose type zuniga talk peach fuzz beard not grow full beard either nice beard honest follow advice shave,0.0,0,1,0.30448747,0.67460096,0.24145779,0.08394121,beard not grow full beard either nice beard honest follow advice shave beards shave beards shave beards shave beards shave beards shave beards shave beards shave beards ,"['grow full beard either', 'shave beards']","['Negative', 'Positive']"
310,547,2807766,37866,28032,1678373,Yo jose how about making a video about a gym routine for beginners?,,0,2020-01-07 00:23:13+00:00,2020-01-07 00:23:13+00:00,0,yo jose making video gym routine beginner,yo jose making video gym routine beginner,0.0,0,1,0.25221965,0.12795953,0.19192673,0.68011373,yo jose making video gym routine beginner.,['jose'],['Neutral']
311,548,4701225,37866,28032,645816,"Bro', when I see you with your skinny pants and this overopened shirt, I can't take you seriously!",,3,2020-01-07 00:28:52+00:00,2020-01-07 00:28:52+00:00,0,bro see skinny pant overopened shirt not take seriously,bro see skinny pant overopened shirt not take seriously,0.0,0,1,0.28830713,0.73005164,0.21970199,0.050246447,Bro see skinny pant overopened shirt not take seriously.,[],[]
312,549,49,37866,28032,1234259,@@lcaainvalid1034 noyes,4442592.0,0,2020-01-07 00:38:33+00:00,2020-01-07 00:38:33+00:00,0,noyes,noyes,0.0,0,1,0.17726192,0.23317233,0.22263213,0.54419553,Noyes.,[],[]
313,550,70,22512,31229,2594450,@@EskeEthioTube Thank you so much yene Konjo❤,980084.0,0,2020-01-07 00:39:58+00:00,2020-01-07 00:39:58+00:00,0,thank much yene konjo,thank much yene konjo : red_heart :,0.0,0,1,0.1286625,0.09028062,0.11292225,0.79679716,thank you very much yene konjo.,['yene'],['Positive']
314,551,3324775,48408,32889,3549491,You’re so pretty! 💓,,0,2020-01-07 00:46:34+00:00,2020-01-07 00:46:34+00:00,0,pretty,pretty : beating_heart :,0.0,0,1,0.19283628,0.04091577,0.19771972,0.7613645,Pretty much any kind of a snob.,['snob'],['Neutral']
315,552,1525266,37866,28032,402658,5:09 you know what this is..,,1,2020-01-07 00:47:44+00:00,2020-01-07 00:50:48+00:00,0,509 know,509 know,0.0,0,1,0.1903143,0.36533877,0.19213293,0.44252828,509 know 509 know 509 know 509 know 509 know 509 know 509 know,['know 509'],['Neutral']
316,555,3817227,37866,28032,1822740,Bro this guy cracks me up,,0,2020-01-07 01:15:37+00:00,2020-01-07 01:15:37+00:00,0,bro guy crack,bro guy crack,0.0,0,1,0.3059223,0.78444254,0.1402532,0.07530424,Bro guy crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack crack,['Bro guy crack crack crack crack'],['Neutral']
317,556,2159716,37866,28032,3092296,"Jose please these steps work really for light skinned guys 👨🏻
What of the dark skinned guys👨🏾",,0,2020-01-07 01:20:33+00:00,2020-01-07 01:20:33+00:00,0,jose please step work really light skinned guy dark skinned guy,jose please step work really light skinned guy : man_light_skin_tone : dark skinned guy : man_medium-dark_skin_tone :,0.0,0,1,0.3399693,0.611165,0.21369049,0.17514458,jose please step work really light skinned guy dark skinned guy.,['guy'],['Negative']
318,557,1866320,37866,28032,1595535,"Love TMF videos, been following him for a year or two now but one tip, please remove those annoying text tones from your videos you introduced lately. Seriously, lose the tone, that piercing sound is awful. Keep up the good work fam.",,0,2020-01-07 01:21:35+00:00,2020-01-07 01:21:35+00:00,0,love tmf video following year two one tip please remove annoying text tone video introduced lately seriously lose tone piercing sound awful keep good work fam,love tmf video following year two one tip please remove annoying text tone video introduced lately seriously lose tone piercing sound awful keep good work fam,0.0,0,1,0.2781202,0.86946255,0.1008958,0.02964165,love tmf video following year two one tip please remove annoying text tone video introduced lately seriously lose tone piercing sound awful keep good work famf video.,['text'],['Negative']
